order_id,country,city,category,subscription,promised_eta,actual_eta,traffic,weather,peak_hour,customer_rating,refund_given,compensation_given,eta_failure_risk,premium_dissatisfaction
NX956,Singapore,Singapore,Pharmacy,Free,20,27,Low,Clear,Breakfast,5,No,No,Low,Low
NX957,Australia,Sydney,Pharmacy,Free,25,31,Low,Storm,Breakfast,5,No,No,Low,Low
NX958,Germany,Munich,Grocery,Premium,45,48,Low,Storm,Dinner,5,No,No,Low,Low
NX959,Singapore,Singapore,Food,Free,19,21,Low,Storm,Breakfast,5,No,No,Low,Low
NX960,UAE,Dubai,Grocery,Premium,11,21,High,Storm,Dinner,4,No,No,Low,Low
NX961,Germany,Munich,Food,Premium,40,42,Low,Clear,Late Night,5,No,No,Low,Low
NX962,Singapore,Singapore,Grocery,Free,21,30,High,Storm,Lunch,5,No,No,Low,Low
NX963,India,Bangalore,Grocery,Free,43,48,Medium,Rain,Dinner,5,No,No,Low,Low
NX964,Germany,Berlin,Grocery,Premium,39,39,Low,Clear,Dinner,5,No,No,Low,Low
NX965,UK,London,Food,Premium,18,26,High,Storm,Breakfast,5,No,No,Low,Low
NX966,Singapore,Singapore,Grocery,Premium,34,36,Medium,Clear,Snack,5,No,No,Low,Low
NX967,Germany,Berlin,Food,Premium,21,46,High,Rain,Dinner,3,Yes,Yes,High,High
NX968,UAE,Dubai,Food,Premium,18,30,High,Storm,Breakfast,4,No,Yes,High,High
NX969,India,Mumbai,Grocery,Free,15,22,Low,Rain,Late Night,5,No,No,Low,Low
NX970,Singapore,Singapore,Pharmacy,Premium,22,30,Low,Clear,Snack,5,No,No,Low,Low
NX971,India,Delhi,Food,Free,20,19,Low,Clear,Snack,5,No,No,Low,Low
NX972,Singapore,Singapore,Food,Premium,32,40,Medium,Clear,Late Night,5,No,No,Low,Low
NX973,USA,Chicago,Food,Free,16,39,High,Rain,Lunch,3,Yes,Yes,High,Low
NX974,Australia,Sydney,Pharmacy,Free,15,23,Low,Storm,Snack,5,No,No,Low,Low
NX975,Germany,Munich,Pharmacy,Free,33,44,Medium,Rain,Snack,4,No,Yes,High,Low
NX976,UK,London,Pharmacy,Free,27,43,High,Clear,Late Night,4,No,Yes,High,Low
NX977,India,Delhi,Pharmacy,Premium,13,39,High,Rain,Late Night,3,Yes,Yes,High,High
NX978,USA,Chicago,Grocery,Premium,39,47,Medium,Storm,Late Night,5,No,No,Low,Low
NX979,UK,London,Pharmacy,Premium,21,36,High,Storm,Late Night,4,No,Yes,High,High
NX980,Australia,Sydney,Pharmacy,Premium,12,22,High,Clear,Lunch,4,No,No,Low,Low
NX981,India,Delhi,Grocery,Free,16,41,High,Rain,Dinner,3,Yes,Yes,High,Low
NX982,UAE,Dubai,Food,Free,29,46,High,Clear,Late Night,4,No,Yes,High,Low
NX983,India,Hyderabad,Pharmacy,Free,38,44,Medium,Rain,Lunch,5,No,No,Low,Low
NX984,Singapore,Singapore,Food,Premium,37,55,High,Rain,Breakfast,4,No,Yes,High,High
NX985,Australia,Sydney,Pharmacy,Premium,12,27,Medium,Rain,Late Night,4,No,Yes,High,High
NX986,UAE,Dubai,Pharmacy,Free,35,43,Low,Rain,Breakfast,5,No,No,Low,Low
NX987,Australia,Sydney,Food,Free,18,21,Low,Storm,Snack,5,No,No,Low,Low
NX988,UK,London,Food,Free,31,56,High,Rain,Lunch,3,Yes,Yes,High,Low
NX989,UK,London,Food,Free,18,36,High,Rain,Snack,4,No,Yes,High,Low
NX990,Singapore,Singapore,Food,Premium,33,47,Low,Rain,Breakfast,4,No,Yes,High,High
NX991,UAE,Dubai,Food,Free,15,23,Medium,Clear,Dinner,5,No,No,Low,Low
NX992,UK,London,Pharmacy,Free,45,51,Low,Clear,Snack,5,No,No,Low,Low
NX993,USA,Chicago,Food,Free,35,45,Medium,Rain,Dinner,4,No,No,Low,Low
NX994,Germany,Berlin,Food,Premium,45,61,High,Rain,Late Night,4,No,Yes,High,High
NX995,UK,London,Pharmacy,Premium,33,38,Low,Rain,Late Night,5,No,No,Low,Low
NX996,UK,London,Food,Premium,20,20,Medium,Clear,Lunch,5,No,No,Low,Low
NX997,Singapore,Singapore,Pharmacy,Premium,29,44,High,Storm,Lunch,4,No,Yes,High,High
NX998,UAE,Dubai,Pharmacy,Premium,27,34,Medium,Rain,Snack,5,No,No,Low,Low
NX999,UAE,Dubai,Grocery,Free,44,52,Low,Rain,Dinner,5,No,No,Low,Low
NX1000,USA,New York,Food,Premium,12,20,Low,Rain,Breakfast,5,No,No,Low,Low
NX1001,UAE,Dubai,Food,Premium,10,17,Medium,Clear,Breakfast,5,No,No,Low,Low
NX1002,Singapore,Singapore,Food,Free,29,36,Low,Storm,Snack,5,No,No,Low,Low
NX1003,Singapore,Singapore,Pharmacy,Free,50,47,Low,Storm,Dinner,5,No,No,Low,Low
NX1004,UAE,Dubai,Food,Free,17,22,Medium,Storm,Late Night,5,No,No,Low,Low
NX1005,USA,New York,Grocery,Free,18,20,Medium,Clear,Breakfast,5,No,No,Low,Low
NX1006,Singapore,Singapore,Food,Premium,21,39,High,Storm,Breakfast,4,No,Yes,High,High
NX1007,Australia,Sydney,Grocery,Premium,27,31,Medium,Storm,Breakfast,5,No,No,Low,Low
NX1008,Australia,Sydney,Pharmacy,Free,19,21,Low,Clear,Snack,5,No,No,Low,Low
NX1009,India,Mumbai,Grocery,Free,44,51,Medium,Clear,Snack,5,No,No,Low,Low
NX1010,UK,London,Food,Free,31,36,Medium,Rain,Dinner,5,No,No,Low,Low
NX1011,UAE,Dubai,Pharmacy,Free,21,26,Low,Clear,Lunch,5,No,No,Low,Low
NX1012,Germany,Berlin,Pharmacy,Premium,42,47,Low,Clear,Breakfast,5,No,No,Low,Low
NX1013,UAE,Dubai,Grocery,Free,33,31,Low,Storm,Breakfast,5,No,No,Low,Low
NX1014,UK,London,Grocery,Premium,14,18,Medium,Storm,Snack,5,No,No,Low,Low
NX1015,UK,London,Grocery,Premium,20,22,Medium,Clear,Snack,5,No,No,Low,Low
NX1016,Singapore,Singapore,Food,Free,42,43,Low,Clear,Lunch,5,No,No,Low,Low
NX1017,UK,London,Pharmacy,Premium,11,17,Medium,Clear,Lunch,5,No,No,Low,Low
NX1018,India,Delhi,Food,Free,43,61,High,Clear,Breakfast,4,No,Yes,High,Low
NX1019,Singapore,Singapore,Grocery,Premium,11,11,Medium,Storm,Breakfast,5,No,No,Low,Low
NX1020,Australia,Sydney,Grocery,Free,43,61,High,Rain,Dinner,4,No,Yes,High,Low
NX1021,Singapore,Singapore,Food,Premium,18,29,High,Storm,Lunch,4,No,Yes,High,High
NX1022,Australia,Sydney,Grocery,Free,15,22,Low,Rain,Late Night,5,No,No,Low,Low
NX1023,Australia,Sydney,Pharmacy,Free,23,32,High,Storm,Dinner,5,No,No,Low,Low
NX1024,Germany,Berlin,Food,Free,35,56,High,Rain,Breakfast,3,Yes,Yes,High,Low
NX1025,Singapore,Singapore,Pharmacy,Premium,23,20,Medium,Storm,Late Night,5,No,No,Low,Low
NX1026,Singapore,Singapore,Pharmacy,Free,23,23,Low,Clear,Snack,5,No,No,Low,Low
NX1027,Singapore,Singapore,Pharmacy,Premium,24,22,Low,Clear,Late Night,5,No,No,Low,Low
NX1028,Singapore,Singapore,Food,Free,38,50,High,Storm,Late Night,4,No,Yes,High,Low
NX1029,Singapore,Singapore,Grocery,Free,32,32,Low,Clear,Breakfast,5,No,No,Low,Low
NX1030,Germany,Munich,Food,Premium,36,33,Low,Clear,Breakfast,5,No,No,Low,Low
NX1031,USA,New York,Pharmacy,Free,44,46,Low,Clear,Snack,5,No,No,Low,Low
NX1032,Germany,Munich,Food,Premium,11,16,Low,Rain,Lunch,5,No,No,Low,Low
NX1033,Australia,Sydney,Pharmacy,Free,16,37,High,Rain,Late Night,3,Yes,Yes,High,Low
NX1034,UK,London,Pharmacy,Free,18,32,High,Clear,Snack,4,No,Yes,High,Low
NX1035,Australia,Sydney,Pharmacy,Premium,22,31,High,Storm,Breakfast,5,No,No,Low,Low
NX1036,Australia,Sydney,Grocery,Premium,27,40,High,Storm,Breakfast,4,No,Yes,High,High
NX1037,UAE,Dubai,Food,Premium,12,23,Low,Rain,Dinner,4,No,Yes,High,High
NX1038,Germany,Berlin,Food,Free,32,41,Medium,Rain,Dinner,5,No,No,Low,Low
NX1039,Singapore,Singapore,Grocery,Free,27,33,Medium,Rain,Breakfast,5,No,No,Low,Low
NX1040,Australia,Sydney,Grocery,Free,34,37,Medium,Clear,Snack,5,No,No,Low,Low
NX1041,USA,New York,Food,Free,50,66,High,Rain,Lunch,4,No,Yes,High,Low
NX1042,Australia,Sydney,Pharmacy,Free,40,41,Medium,Clear,Dinner,5,No,No,Low,Low
NX1043,UK,London,Food,Premium,17,16,Low,Clear,Breakfast,5,No,No,Low,Low
NX1044,India,Delhi,Pharmacy,Premium,14,12,Low,Clear,Lunch,5,No,No,Low,Low
NX1045,Australia,Sydney,Pharmacy,Premium,37,48,High,Storm,Dinner,4,No,Yes,High,High
NX1046,UAE,Dubai,Grocery,Premium,38,51,High,Storm,Snack,4,No,Yes,High,High
NX1047,Australia,Sydney,Grocery,Free,27,29,Medium,Storm,Lunch,5,No,No,Low,Low
NX1048,UAE,Dubai,Food,Free,36,40,Low,Clear,Dinner,5,No,No,Low,Low
NX1049,India,Delhi,Pharmacy,Free,38,46,Low,Storm,Breakfast,5,No,No,Low,Low
NX1050,UK,London,Food,Free,27,34,Medium,Rain,Lunch,5,No,No,Low,Low
NX1051,Singapore,Singapore,Pharmacy,Free,18,16,Medium,Storm,Snack,5,No,No,Low,Low
NX1052,India,Hyderabad,Grocery,Premium,27,30,Medium,Clear,Snack,5,No,No,Low,Low
NX1053,Singapore,Singapore,Food,Free,47,54,Medium,Rain,Breakfast,5,No,No,Low,Low
NX1054,Singapore,Singapore,Grocery,Premium,29,28,Low,Storm,Breakfast,5,No,No,Low,Low
NX1055,UAE,Dubai,Grocery,Premium,12,16,Medium,Clear,Dinner,5,No,No,Low,Low
NX1056,Singapore,Singapore,Food,Free,24,35,High,Clear,Dinner,4,No,Yes,High,Low
NX1057,Germany,Berlin,Grocery,Premium,39,36,Low,Storm,Snack,5,No,No,Low,Low
NX1058,UAE,Dubai,Food,Free,26,23,Medium,Clear,Dinner,5,No,No,Low,Low
NX1059,India,Delhi,Pharmacy,Premium,15,15,Low,Clear,Snack,5,No,No,Low,Low
NX1060,Germany,Berlin,Food,Premium,28,27,Medium,Clear,Late Night,5,No,No,Low,Low
NX1061,Germany,Berlin,Food,Premium,15,22,Low,Rain,Lunch,5,No,No,Low,Low
NX1062,Germany,Berlin,Pharmacy,Premium,21,34,High,Storm,Late Night,4,No,Yes,High,High
NX1063,USA,New York,Grocery,Premium,18,38,High,Rain,Dinner,3,No,Yes,High,High
NX1064,Germany,Munich,Pharmacy,Free,49,61,High,Storm,Dinner,4,No,Yes,High,Low
NX1065,Australia,Sydney,Pharmacy,Free,41,47,Medium,Storm,Breakfast,5,No,No,Low,Low
NX1066,Singapore,Singapore,Grocery,Free,27,35,Low,Storm,Snack,5,No,No,Low,Low
NX1067,India,Delhi,Pharmacy,Free,31,33,Low,Clear,Late Night,5,No,No,Low,Low
NX1068,UK,London,Pharmacy,Premium,39,51,High,Clear,Breakfast,4,No,Yes,High,High
NX1069,India,Bangalore,Pharmacy,Free,40,53,Medium,Rain,Late Night,4,No,Yes,High,Low
NX1070,India,Mumbai,Pharmacy,Free,27,36,Medium,Rain,Dinner,5,No,No,Low,Low
NX1071,India,Mumbai,Pharmacy,Free,34,46,Medium,Rain,Dinner,4,No,Yes,High,Low
NX1072,Australia,Sydney,Food,Free,33,38,Medium,Rain,Breakfast,5,No,No,Low,Low
NX1073,Germany,Berlin,Pharmacy,Free,31,33,Low,Storm,Snack,5,No,No,Low,Low
NX1074,India,Hyderabad,Food,Free,23,30,High,Storm,Lunch,5,No,No,Low,Low
NX1075,USA,New York,Grocery,Premium,18,17,Medium,Storm,Lunch,5,No,No,Low,Low
NX1076,Australia,Sydney,Grocery,Free,40,53,Low,Rain,Breakfast,4,No,Yes,High,Low
NX1077,Germany,Munich,Pharmacy,Premium,16,13,Medium,Storm,Lunch,5,No,No,Low,Low
NX1078,Germany,Munich,Grocery,Free,21,24,Low,Clear,Late Night,5,No,No,Low,Low
NX1079,UK,London,Pharmacy,Premium,34,36,Low,Clear,Lunch,5,No,No,Low,Low
NX1080,UK,London,Grocery,Free,46,60,Medium,Rain,Dinner,4,No,Yes,High,Low
NX1081,Australia,Sydney,Food,Free,25,27,Low,Clear,Breakfast,5,No,No,Low,Low
NX1082,Singapore,Singapore,Grocery,Premium,16,42,High,Rain,Lunch,3,Yes,Yes,High,High
NX1083,Singapore,Singapore,Pharmacy,Free,16,22,Medium,Rain,Dinner,5,No,No,Low,Low
NX1084,Germany,Munich,Grocery,Premium,39,49,High,Storm,Breakfast,4,No,No,Low,Low
NX1085,UK,London,Pharmacy,Free,20,24,Medium,Clear,Dinner,5,No,No,Low,Low
NX1086,Australia,Sydney,Grocery,Free,17,18,Medium,Storm,Lunch,5,No,No,Low,Low
NX1087,Singapore,Singapore,Pharmacy,Premium,43,58,High,Storm,Breakfast,4,No,Yes,High,High
NX1088,India,Hyderabad,Pharmacy,Free,43,58,Medium,Rain,Dinner,4,No,Yes,High,Low
NX1089,India,Mumbai,Pharmacy,Premium,28,26,Low,Storm,Lunch,5,No,No,Low,Low
NX1090,Australia,Sydney,Grocery,Free,45,52,Medium,Storm,Dinner,5,No,No,Low,Low
NX1091,Singapore,Singapore,Grocery,Premium,35,37,Medium,Clear,Breakfast,5,No,No,Low,Low
NX1092,Australia,Sydney,Pharmacy,Premium,22,24,Medium,Storm,Snack,5,No,No,Low,Low
NX1093,UK,London,Pharmacy,Free,26,38,Low,Rain,Dinner,4,No,Yes,High,Low
NX1094,USA,New York,Food,Free,18,36,High,Storm,Snack,4,No,Yes,High,Low
NX1095,Germany,Berlin,Grocery,Premium,37,45,Low,Rain,Late Night,5,No,No,Low,Low
NX1096,UAE,Dubai,Pharmacy,Premium,29,39,Medium,Rain,Breakfast,4,No,No,Low,Low
NX1097,USA,New York,Food,Free,43,51,Low,Rain,Lunch,5,No,No,Low,Low
NX1098,Australia,Sydney,Food,Free,48,74,High,Rain,Lunch,3,Yes,Yes,High,Low
NX1099,USA,Chicago,Food,Free,35,39,Medium,Storm,Lunch,5,No,No,Low,Low
NX1100,Australia,Sydney,Grocery,Free,27,32,Medium,Clear,Dinner,5,No,No,Low,Low
NX1101,Australia,Sydney,Pharmacy,Premium,10,12,Medium,Clear,Breakfast,5,No,No,Low,Low
NX1102,USA,Chicago,Grocery,Premium,28,29,Low,Clear,Snack,5,No,No,Low,Low
NX1103,Singapore,Singapore,Grocery,Free,29,26,Low,Clear,Lunch,5,No,No,Low,Low
NX1104,India,Mumbai,Food,Premium,25,26,Medium,Clear,Late Night,5,No,No,Low,Low
NX1105,India,Hyderabad,Pharmacy,Free,27,42,High,Rain,Late Night,4,No,Yes,High,Low
NX1106,UK,London,Food,Premium,11,27,High,Clear,Snack,4,No,Yes,High,High
NX1107,UAE,Dubai,Grocery,Free,24,43,High,Rain,Late Night,4,No,Yes,High,Low
NX1108,UAE,Dubai,Pharmacy,Premium,33,30,Medium,Storm,Late Night,5,No,No,Low,Low
NX1109,UAE,Dubai,Grocery,Free,25,31,Low,Clear,Dinner,5,No,No,Low,Low
NX1110,USA,Chicago,Food,Free,24,41,High,Storm,Lunch,4,No,Yes,High,Low
NX1111,Australia,Sydney,Pharmacy,Premium,11,10,Medium,Storm,Late Night,5,No,No,Low,Low
NX1112,USA,New York,Food,Free,24,34,Low,Rain,Breakfast,4,No,No,Low,Low
NX1113,Germany,Berlin,Pharmacy,Free,34,48,High,Storm,Late Night,4,No,Yes,High,Low
NX1114,India,Hyderabad,Grocery,Free,50,55,Medium,Clear,Breakfast,5,No,No,Low,Low
NX1115,USA,New York,Pharmacy,Premium,16,29,Low,Rain,Dinner,4,No,Yes,High,High
NX1116,India,Mumbai,Pharmacy,Premium,36,54,High,Storm,Snack,4,No,Yes,High,High
NX1117,UAE,Dubai,Pharmacy,Premium,41,53,Medium,Rain,Breakfast,4,No,Yes,High,High
NX1118,Germany,Berlin,Food,Free,26,26,Low,Clear,Snack,5,No,No,Low,Low
NX1119,UK,London,Grocery,Premium,28,32,Low,Clear,Lunch,5,No,No,Low,Low
NX1120,Germany,Munich,Grocery,Free,22,46,High,Rain,Lunch,3,Yes,Yes,High,Low
NX1121,Germany,Munich,Grocery,Premium,10,25,High,Rain,Dinner,4,No,Yes,High,High
NX1122,UAE,Dubai,Food,Free,15,27,High,Storm,Late Night,4,No,Yes,High,Low
NX1123,Australia,Sydney,Pharmacy,Premium,20,30,High,Clear,Lunch,4,No,No,Low,Low
NX1124,India,Mumbai,Grocery,Premium,22,30,Medium,Clear,Breakfast,5,No,No,Low,Low
NX1125,Germany,Berlin,Food,Free,15,30,High,Storm,Breakfast,4,No,Yes,High,Low
NX1126,Singapore,Singapore,Grocery,Free,23,39,High,Clear,Late Night,4,No,Yes,High,Low
NX1127,Australia,Sydney,Grocery,Free,49,50,Medium,Clear,Dinner,5,No,No,Low,Low
NX1128,UAE,Dubai,Pharmacy,Free,26,25,Low,Clear,Dinner,5,No,No,Low,Low
NX1129,USA,Chicago,Grocery,Free,32,37,Medium,Storm,Lunch,5,No,No,Low,Low
NX1130,India,Bangalore,Grocery,Free,16,14,Medium,Clear,Lunch,5,No,No,Low,Low
NX1131,Australia,Sydney,Grocery,Free,46,46,Medium,Clear,Late Night,5,No,No,Low,Low
NX1132,USA,Chicago,Grocery,Premium,41,47,Low,Rain,Lunch,5,No,No,Low,Low
NX1133,India,Hyderabad,Pharmacy,Premium,14,25,High,Storm,Late Night,4,No,Yes,High,High
NX1134,UAE,Dubai,Food,Free,45,58,Medium,Rain,Snack,4,No,Yes,High,Low
NX1135,UAE,Dubai,Grocery,Free,20,29,Low,Rain,Snack,5,No,No,Low,Low
NX1136,UK,London,Pharmacy,Premium,30,37,Low,Clear,Snack,5,No,No,Low,Low
NX1137,Australia,Sydney,Food,Free,24,29,Low,Clear,Lunch,5,No,No,Low,Low
NX1138,UAE,Dubai,Pharmacy,Premium,38,53,Medium,Rain,Late Night,4,No,Yes,High,High
NX1139,India,Mumbai,Food,Premium,11,11,Medium,Storm,Late Night,5,No,No,Low,Low
NX1140,Germany,Munich,Food,Premium,23,43,High,Rain,Late Night,3,No,Yes,High,High
NX1141,UAE,Dubai,Food,Premium,31,46,High,Rain,Dinner,4,No,Yes,High,High
NX1142,Singapore,Singapore,Pharmacy,Free,45,53,Medium,Clear,Lunch,5,No,No,Low,Low
NX1143,USA,Chicago,Pharmacy,Premium,32,44,High,Clear,Lunch,4,No,Yes,High,High
NX1144,India,Hyderabad,Food,Free,25,46,High,Rain,Breakfast,3,Yes,Yes,High,Low
NX1145,Singapore,Singapore,Pharmacy,Premium,39,50,Medium,Rain,Snack,4,No,Yes,High,High
NX1146,Germany,Munich,Food,Free,25,41,Low,Rain,Lunch,4,No,Yes,High,Low
NX1147,Australia,Sydney,Pharmacy,Free,46,51,Medium,Clear,Late Night,5,No,No,Low,Low
NX1148,Australia,Sydney,Grocery,Free,22,29,Medium,Clear,Snack,5,No,No,Low,Low
NX1149,UAE,Dubai,Pharmacy,Free,44,56,Low,Rain,Lunch,4,No,Yes,High,Low
NX1150,UK,London,Food,Free,24,39,High,Rain,Breakfast,4,No,Yes,High,Low
NX1151,UAE,Dubai,Pharmacy,Premium,27,32,Medium,Storm,Late Night,5,No,No,Low,Low
NX1152,USA,New York,Grocery,Premium,26,40,High,Clear,Breakfast,4,No,Yes,High,High
NX1153,USA,New York,Food,Premium,36,40,Low,Storm,Dinner,5,No,No,Low,Low
NX1154,UK,London,Pharmacy,Premium,17,20,Low,Storm,Lunch,5,No,No,Low,Low
NX1155,USA,Chicago,Grocery,Premium,27,29,Medium,Clear,Lunch,5,No,No,Low,Low
NX1156,UAE,Dubai,Pharmacy,Premium,33,44,Medium,Rain,Breakfast,4,No,Yes,High,High
NX1157,UAE,Dubai,Food,Free,48,56,High,Clear,Lunch,5,No,No,Low,Low
NX1158,UAE,Dubai,Food,Free,30,34,Medium,Storm,Dinner,5,No,No,Low,Low
NX1159,Germany,Munich,Pharmacy,Free,37,50,High,Clear,Breakfast,4,No,Yes,High,Low
NX1160,UK,London,Grocery,Premium,25,26,Low,Clear,Late Night,5,No,No,Low,Low
NX1161,Singapore,Singapore,Grocery,Free,29,46,High,Clear,Breakfast,4,No,Yes,High,Low
NX1162,Germany,Berlin,Grocery,Free,22,37,High,Storm,Snack,4,No,Yes,High,Low
NX1163,USA,Chicago,Grocery,Premium,26,32,Low,Storm,Dinner,5,No,No,Low,Low
NX1164,Germany,Munich,Food,Free,34,39,Medium,Rain,Late Night,5,No,No,Low,Low
NX1165,India,Hyderabad,Food,Premium,26,28,Medium,Storm,Dinner,5,No,No,Low,Low
NX1166,UAE,Dubai,Food,Premium,34,41,Medium,Rain,Snack,5,No,No,Low,Low
NX1167,USA,Chicago,Grocery,Premium,37,53,High,Clear,Snack,4,No,Yes,High,High
NX1168,Germany,Munich,Food,Free,15,40,High,Rain,Late Night,3,Yes,Yes,High,Low
NX1169,USA,New York,Grocery,Premium,26,34,Low,Rain,Late Night,5,No,No,Low,Low
NX1170,Australia,Sydney,Grocery,Premium,32,38,Medium,Storm,Dinner,5,No,No,Low,Low
NX1171,UAE,Dubai,Food,Premium,36,47,Low,Rain,Breakfast,4,No,Yes,High,High
NX1172,Australia,Sydney,Grocery,Premium,26,24,Low,Clear,Breakfast,5,No,No,Low,Low
NX1173,UAE,Dubai,Food,Free,46,63,High,Rain,Lunch,4,No,Yes,High,Low
NX1174,Germany,Berlin,Food,Free,31,38,Low,Clear,Breakfast,5,No,No,Low,Low
NX1175,UK,London,Food,Free,50,68,High,Storm,Late Night,4,No,Yes,High,Low
NX1176,Australia,Sydney,Food,Free,49,65,High,Clear,Dinner,4,No,Yes,High,Low
NX1177,UK,London,Food,Premium,11,19,Medium,Clear,Dinner,5,No,No,Low,Low
NX1178,USA,Chicago,Food,Premium,14,21,Low,Storm,Breakfast,5,No,No,Low,Low
NX1179,Singapore,Singapore,Pharmacy,Premium,21,29,Medium,Rain,Breakfast,5,No,No,Low,Low
NX1180,UK,London,Food,Premium,17,35,High,Storm,Late Night,4,No,Yes,High,High
NX1181,UAE,Dubai,Food,Premium,44,57,Medium,Rain,Dinner,4,No,Yes,High,High
NX1182,Australia,Sydney,Grocery,Premium,12,23,High,Storm,Snack,4,No,Yes,High,High
NX1183,USA,New York,Pharmacy,Free,32,40,Low,Storm,Snack,5,No,No,Low,Low
NX1184,Singapore,Singapore,Grocery,Free,38,47,High,Storm,Snack,5,No,No,Low,Low
NX1185,Australia,Sydney,Pharmacy,Premium,30,38,Medium,Clear,Lunch,5,No,No,Low,Low
NX1186,India,Delhi,Pharmacy,Free,19,26,High,Clear,Snack,5,No,No,Low,Low
NX1187,UAE,Dubai,Food,Premium,39,48,High,Clear,Lunch,5,No,No,Low,Low
NX1188,Australia,Sydney,Pharmacy,Free,31,46,High,Rain,Late Night,4,No,Yes,High,Low
NX1189,India,Hyderabad,Grocery,Free,48,56,Medium,Clear,Snack,5,No,No,Low,Low
NX1190,USA,Chicago,Food,Premium,45,49,Medium,Clear,Dinner,5,No,No,Low,Low
NX1191,USA,New York,Food,Free,29,26,Low,Clear,Dinner,5,No,No,Low,Low
NX1192,Singapore,Singapore,Pharmacy,Premium,28,25,Low,Clear,Lunch,5,No,No,Low,Low
NX1193,Germany,Berlin,Food,Premium,19,28,High,Storm,Snack,5,No,No,Low,Low
NX1194,India,Delhi,Grocery,Premium,42,41,Medium,Storm,Snack,5,No,No,Low,Low
NX1195,Australia,Sydney,Pharmacy,Free,39,50,High,Clear,Late Night,4,No,Yes,High,Low
NX1196,Singapore,Singapore,Food,Premium,27,37,High,Storm,Late Night,4,No,No,Low,Low
NX1197,India,Hyderabad,Grocery,Premium,38,49,Low,Rain,Late Night,4,No,Yes,High,High
NX1198,UK,London,Pharmacy,Premium,12,26,High,Storm,Breakfast,4,No,Yes,High,High
NX1199,India,Mumbai,Grocery,Premium,23,20,Medium,Clear,Breakfast,5,No,No,Low,Low
NX1200,Germany,Berlin,Pharmacy,Free,47,72,High,Rain,Breakfast,3,Yes,Yes,High,Low
NX1201,USA,Chicago,Grocery,Free,37,41,Medium,Storm,Late Night,5,No,No,Low,Low
NX1202,UK,London,Food,Free,43,59,High,Storm,Snack,4,No,Yes,High,Low
NX1203,India,Hyderabad,Food,Premium,23,30,Low,Storm,Snack,5,No,No,Low,Low
NX1204,Germany,Munich,Grocery,Premium,19,26,Low,Storm,Late Night,5,No,No,Low,Low
NX1205,USA,New York,Food,Free,36,47,Low,Rain,Snack,4,No,Yes,High,Low
NX1206,UK,London,Pharmacy,Premium,29,37,Medium,Storm,Snack,5,No,No,Low,Low
NX1207,Singapore,Singapore,Pharmacy,Premium,28,43,Medium,Rain,Breakfast,4,No,Yes,High,High
NX1208,UAE,Dubai,Pharmacy,Premium,14,18,Low,Storm,Lunch,5,No,No,Low,Low
NX1209,India,Hyderabad,Food,Premium,31,33,Low,Storm,Lunch,5,No,No,Low,Low
NX1210,USA,New York,Pharmacy,Free,36,44,Low,Clear,Late Night,5,No,No,Low,Low
NX1211,Australia,Sydney,Pharmacy,Premium,36,61,High,Rain,Breakfast,3,Yes,Yes,High,High
NX1212,UAE,Dubai,Pharmacy,Free,20,41,High,Rain,Breakfast,3,Yes,Yes,High,Low
NX1213,Singapore,Singapore,Grocery,Premium,31,38,Low,Storm,Late Night,5,No,No,Low,Low
NX1214,Singapore,Singapore,Food,Premium,26,33,Medium,Rain,Breakfast,5,No,No,Low,Low
NX1215,Singapore,Singapore,Grocery,Premium,26,23,Low,Storm,Breakfast,5,No,No,Low,Low
NX1216,UAE,Dubai,Food,Free,47,55,Medium,Rain,Late Night,5,No,No,Low,Low
NX1217,USA,New York,Food,Premium,17,25,High,Storm,Snack,5,No,No,Low,Low
NX1218,UK,London,Pharmacy,Premium,36,46,High,Storm,Lunch,4,No,No,Low,Low
NX1219,UK,London,Food,Premium,31,29,Medium,Storm,Snack,5,No,No,Low,Low
NX1220,Germany,Munich,Grocery,Free,16,20,Medium,Clear,Dinner,5,No,No,Low,Low
NX1221,Germany,Berlin,Grocery,Premium,26,43,High,Storm,Late Night,4,No,Yes,High,High
NX1222,Australia,Sydney,Pharmacy,Free,18,32,Low,Rain,Dinner,4,No,Yes,High,Low
NX1223,UK,London,Food,Free,42,58,Low,Rain,Snack,4,No,Yes,High,Low
NX1224,Australia,Sydney,Grocery,Free,15,22,High,Storm,Breakfast,5,No,No,Low,Low
NX1225,Germany,Berlin,Food,Premium,40,50,Low,Rain,Dinner,4,No,No,Low,Low
NX1226,USA,New York,Pharmacy,Free,28,39,Medium,Rain,Snack,4,No,Yes,High,Low
NX1227,Australia,Sydney,Food,Premium,28,26,Low,Clear,Snack,5,No,No,Low,Low
NX1228,UK,London,Food,Free,29,30,Low,Clear,Dinner,5,No,No,Low,Low
NX1229,UK,London,Food,Free,20,33,High,Storm,Lunch,4,No,Yes,High,Low
NX1230,Singapore,Singapore,Grocery,Premium,16,13,Low,Storm,Lunch,5,No,No,Low,Low
NX1231,Singapore,Singapore,Grocery,Free,34,39,Medium,Clear,Late Night,5,No,No,Low,Low
NX1232,Germany,Berlin,Grocery,Premium,17,18,Medium,Storm,Breakfast,5,No,No,Low,Low
NX1233,Germany,Munich,Food,Free,32,47,High,Clear,Late Night,4,No,Yes,High,Low
NX1234,Australia,Sydney,Food,Premium,39,45,Low,Rain,Lunch,5,No,No,Low,Low
